id,target
250,0.7652117049188039
251,0.6502791263228703
252,0.6574654944981433
253,0.7491891739671159
254,0.5809753670268483
255,0.5281286569557813
256,0.5498540012405408
257,0.4114205760904417
258,0.7903943096478299
259,0.40564524209862457
260,0.7137798875480412
261,0.5553251811575799
262,0.5152764353823037
263,0.7493759278224994
264,0.4406065696266365
265,0.7928686515351242
266,0.5207927274751792
267,0.8741666702412199
268,0.5671581539597893
269,0.4375399485208833
270,0.6626289103796469
271,0.7655440451660928
272,0.6131231014927125
273,0.5128976235721123
274,0.48827697517562085
275,0.6421029702889083
276,0.24804507965262979
277,0.8363808642915698
278,0.809572589647241
279,0.7077625775496065
280,0.5543036552878362
281,0.5826675275035379
282,0.6120356392191254
283,0.38635130401342666
284,0.760405926142376
285,0.46739494711862856
286,0.6043390205961652
287,0.555210625224801
288,0.7638307812022385
289,0.9756902986487179
290,0.6613243200967395
291,0.5052646281953648
292,0.681104106101938
293,0.6705996167563297
294,0.6084495209357139
295,0.7417925268837685
296,0.7100184216429766
297,0.7522962301934775
298,0.6977291969748007
299,0.48087643435629823
300,0.5985601861259423
301,0.682539162930182
302,0.7784877347390883
303,0.781428418428523
304,0.5884369783705736
305,0.7264657458502982
306,1.0120969394507515
307,0.79110058992542
308,0.9373274492742336
309,0.42342284422275567
310,0.7855890847288406
311,0.8065084681840536
312,0.9236094843075289
313,0.7398841660682195
314,0.3916147041177834
315,0.418565086233201
316,0.7876974758021873
317,0.7946448027938632
318,0.3396250731012555
319,0.86285023350789
320,0.6989789749541994
321,0.5783990564447333
322,0.5814622462978358
323,0.8590111307204262
324,0.7608162308677132
325,0.6751968438595468
326,0.49753259846838443
327,0.503019474278851
328,0.5870324329881385
329,0.6477259581418326
330,0.3685224202360201
331,0.5747675208804814
332,0.4892918576255859
333,0.28540600089471935
334,0.9269039197981169
335,0.7479531502740062
336,0.595513377860244
337,0.6462039371761992
338,0.6451993236994149
339,0.4154508278772039
340,0.8488147664985595
341,0.4259789190562144
342,0.6604892624433858
343,0.8086483008015306
344,0.8868992637043833
345,0.5781744229471493
346,0.6492218412910458
347,0.6327374780436595
348,0.8342403034895735
349,0.7601603316568462
350,0.7464144546696889
351,0.7157343676371966
352,0.6426594826460289
353,0.5960743127471213
354,0.6859843033608597
355,0.7996036467650918
356,0.38893499680777555
357,0.5901680197202994
358,0.6460752597524927
359,0.7178459707406148
360,0.8582200950595579
361,0.6516499777887801
362,0.4238507497781761
363,0.7637837816624811
364,0.698060754099186
365,0.2224028784567113
366,0.6766807525469017
367,0.6334540353133843
368,0.357434825727088
369,0.8259893901697614
370,0.609094243446281
371,0.7612663510148909
372,0.432550088778322
373,0.5793093692345177
374,0.7788695962328726
375,0.833988327616466
376,0.35383704102294095
377,0.5626108160700078
378,0.7438534341974234
379,0.44259139242856294
380,0.6175473793005117
381,0.9171909273799418
382,0.7755187938404164
383,0.8834746977203003
384,0.6484702620365035
385,0.7070457010871491
386,0.872366139775434
387,0.6752778175744657
388,0.23595667316730617
389,0.41726746027284134
390,0.8209293226176534
391,0.5083549232578852
392,0.6677136755448174
393,0.6351332134006943
394,0.7568339498309193
395,0.7574972468062178
396,0.3137932804930257
397,0.5239903015720961
398,0.7543883173887653
399,0.7155193626490566
400,0.6409698298252374
401,0.6275533274625489
402,0.3417171547391236
403,0.5786751175039604
404,0.5291830521621356
405,0.8102411199351792
406,0.5857059299346085
407,0.38769131227212783
408,0.5198747343305995
409,0.7341762151245382
410,0.8790287319817903
411,0.7616576786554096
412,0.5471394413418375
413,0.769754596986913
414,0.8556775330535101
415,0.785191323114823
416,0.6034132869575762
417,0.66551679535807
418,0.4915539035939632
419,0.8012415758622591
420,0.7576473101449969
421,0.5825958203503594
422,0.5390784122137467
423,1.1193446587941984
424,0.6316696008566682
425,0.47906999310064824
426,0.5120532644692265
427,0.622497159360984
428,0.8552297076642879
429,0.3843405391899359
430,0.6287245788713374
431,0.6333369594544899
432,0.6910606490171369
433,0.7684347224060866
434,0.8605641631059996
435,0.2845290197482904
436,0.5356549570485689
