id,target
250,0.7622913310966221
251,0.5345949821118248
252,0.7429334601401677
253,0.7805055045002921
254,0.611910692501975
255,0.6138585323626716
256,0.5737633338488881
257,0.3522138714883543
258,0.7948561673445506
259,0.38855704311037587
260,0.7072445945250192
261,0.5171942940305136
262,0.4346845915906541
263,0.7411155844723278
264,0.4471709047164472
265,0.8735593499946526
266,0.5938800657573652
267,0.8449467061899975
268,0.6038532022819407
269,0.4919217384278581
270,0.6434228727892634
271,0.810020310191804
272,0.5849406736070455
273,0.6035416273320048
274,0.4564620405524951
275,0.6515935165066196
276,0.09784246546946207
277,0.8608694004391106
278,0.7315817208024791
279,0.7106258581868822
280,0.4895641521396471
281,0.46747677949630617
282,0.6323684450024523
283,0.3466913585486227
284,0.7454619788856043
285,0.44681185055732764
286,0.6156878532654695
287,0.6773645969483303
288,0.949495208798939
289,0.9589373194397421
290,0.6341310233660895
291,0.4739789071885901
292,0.6875556334245807
293,0.7251638439325893
294,0.5444245206040355
295,0.7510857846531138
296,0.7010908182919156
297,0.6615698775403996
298,0.6672077118048434
299,0.44420322718563504
300,0.6104511791271081
301,0.6485791911028342
302,0.7538061391393581
303,0.7795610641925503
304,0.6978949078462544
305,0.8212175010847065
306,1.052443043329092
307,0.8221633702658563
308,0.91139924848156
309,0.4029377194609631
310,0.8086150034048636
311,0.7621177247715186
312,1.0305876242799072
313,0.7521685648833636
314,0.3324059024094038
315,0.48248073751620124
316,0.8924527709387231
317,0.7772526612019568
318,0.30287234919656375
319,0.9567263751813344
320,0.7511652086797779
321,0.5802068092567971
322,0.5732098955215346
323,0.9167247531883373
324,0.7824101087212172
325,0.6053786247988153
326,0.46444531546053247
327,0.47231825795878757
328,0.5582427024869893
329,0.6017181069969542
330,0.2817328823478796
331,0.6076333301150572
332,0.4696382569507429
333,0.23189536482175
334,1.0375070460201694
335,0.762903527532602
336,0.6488612187551442
337,0.6688156054985654
338,0.7145499513236339
339,0.4272232694944517
340,0.93325846216306
341,0.4053497088181268
342,0.6218277477089935
343,0.7284243321670593
344,1.0034347040120368
345,0.6301185614160156
346,0.719338368100274
347,0.6569036988205574
348,0.9226045298785439
349,0.7358405541785168
350,0.8512557845835584
351,0.7828167328909296
352,0.5416590789144686
353,0.6518431005022185
354,0.7518545040895087
355,0.696386338780986
356,0.24481078656242006
357,0.5671455255152892
358,0.5205751736377038
359,0.5865152933984141
360,0.8908774866591956
361,0.6498817571187532
362,0.4433689395934616
363,0.8184177701741957
364,0.58090319131508
365,0.20645923873666056
366,0.6569436521188865
367,0.5779527808777223
368,0.267343662987642
369,0.8133988188290023
370,0.5496323895778136
371,0.7775188773359072
372,0.36519585284478867
373,0.6275406513309053
374,0.8527085330592903
375,0.9375889720566387
376,0.32694926152767245
377,0.53329721689023
378,0.8365313916894087
379,0.38264899699099775
380,0.6337673999045662
381,1.0018856431129037
382,0.6829489198994073
383,1.0387441759874856
384,0.7422398864088745
385,0.5917754840231945
386,0.95310891624093
387,0.7641088531726387
388,0.2181702699962948
389,0.36695041887694896
390,0.9109941876952163
391,0.5129670362364573
392,0.6826601233976244
393,0.5859217445244849
394,0.7440003611294403
395,0.7518632347557574
396,0.323180369533452
397,0.5176774888428717
398,0.6941242185802872
399,0.7759393244516676
400,0.6082276186483685
401,0.7464148752854836
402,0.31947938447776214
403,0.6170453306643798
404,0.5299865947229492
405,0.7684782584271403
406,0.6773474493039392
407,0.25155648382644236
408,0.5831489283079354
409,0.6486593180803379
410,1.044591785016786
411,0.7848179603971904
412,0.4611938770833379
413,0.861575095839679
414,0.9517085352072533
415,0.8713767190905974
416,0.6910135233538407
417,0.6233177788928693
418,0.40786555862821244
419,0.8488181790271937
420,0.7545772668589078
421,0.44333509709898283
422,0.6703769669951728
423,1.133803438081182
424,0.5681793046506477
425,0.4137987331932025
426,0.4763316059385011
427,0.6572612841725837
428,0.9784535924629957
429,0.42384340744721216
430,0.6059207562434112
431,0.7765617050662241
432,0.6510453981179252
433,0.8676862974978321
434,0.849020496284461
435,0.22872454267267484
436,0.5044245414779459
437,0.49675892330097315
438,0.8718393989299653
439,0.6981222745405593
440,0.46842711002039195
441,0.3675644479921833
442,0.6871389876696752
443,0.4258943404135528
444,0.6142600828502981
445,0.26430089374017623
446,0.8566951192008612
447,0.2932992700531095
448,0.5841000338282448
449,0.6333695498866009
450,-0.017315421942333376
451,0.7363178462320076
452,0.5703627976341965
453,0.4631849855574415
454,0.7969652182768213
455,0.6979462580777878
456,0.6044633345788267
457,0.5386326717307899
458,0.5794621968394107
459,0.8257772118265575
460,0.797701176437771
461,0.7419046012242992
462,0.5937554677659784
463,0.34593529621488756
464,0.7088346027786462
465,0.8921176679478453
466,0.8464536260679582
467,0.7356355077985606
468,0.9457632653616856
469,0.49747272853233393
470,0.512624697909593
471,0.5223939551664991
472,0.6626833855313558
473,0.6439581231321083
474,0.972647316126226
475,0.5349657496009403
476,0.6478079421968032
477,1.1751954586548603
478,1.0817991427344014
479,0.79312384502256
480,0.47426545217301164
481,0.5641270241370379
482,0.8771919992082147
483,0.3806275277689635
484,0.6982159837379655
485,0.5423289376477389
486,0.7274059728858703
487,0.5920653595194693
488,0.7809127747903382
489,1.0600983998166051
490,0.5235929413868701
491,0.5366732849894944
492,0.3019450285374522
493,0.8840227588201715
494,0.8976856088728657
495,0.39949737877853375
496,0.5694977244365198
497,0.509983124681876
498,0.4043385299678965
499,0.6992326876342904
500,1.0921629903310035
501,0.682080588091251
502,0.6850210947114055
503,0.6725893208949311
504,0.7948423299095491
505,1.0719540800928877
506,0.46101034159764565
507,0.2539243319768307
508,0.6396866030993585
509,0.8567657646862061
510,0.6114720852958091
511,0.9268536806111106
512,0.6015089443098531
513,0.7922242124829776
514,0.40979716305225383
515,0.7139568710098447
