id,target
250,0.893235460129948
251,0.6015959409124589
252,0.5184267647978917
253,0.7167408179865333
254,0.6029463950224577
255,0.44380279328167416
256,0.5595731113607245
257,0.37238037528375434
258,0.8401268601072682
259,0.36457264866611877
260,0.826783528556811
261,0.5234797734441591
262,0.612596966322828
263,0.738379939604718
264,0.3076340915046018
265,0.7587488628646765
266,0.5129349944562733
267,0.7748027046604442
268,0.5612130212444166
269,0.4432918778834203
270,0.6030604020919985
271,0.7113950299959659
272,0.5576093789506282
273,0.5045422049233032
274,0.49164870882044487
275,0.589714880970659
276,0.3759762006329615
277,0.8693194790764425
278,0.8965581370149789
279,0.6010797728661894
280,0.4994564800557281
281,0.6723884975423652
282,0.63240898369748
283,0.5524141244448956
284,0.8258389235002275
285,0.3387353980338645
286,0.7204474131995727
287,0.5450006988680342
288,0.8145899723349503
289,1.0889846862529189
290,0.8184617280001956
291,0.5249663184178514
292,0.6297001579668924
293,0.7985705169460733
294,0.5712938430764162
295,0.7291442858528359
296,0.627318443131525
297,0.839556656304784
298,0.6745423462434056
299,0.4979811883854102
300,0.5963418218217689
301,0.5568893763432613
302,0.7560505146593517
303,0.82540855006817
304,0.4522287298754761
305,0.8663756692969367
306,1.0269132757279982
307,0.8230533054106204
308,0.9417041065079119
309,0.4684358745651378
310,0.7227072432133391
311,0.943112242376499
312,0.906307207266497
313,0.5766322547944505
314,0.45707218069981037
315,0.3740384722303082
316,0.7039496487336555
317,0.746611507384699
318,0.3663739580365265
319,0.9513309952811776
320,0.7968690829300396
321,0.5885271158173482
322,0.5833470310191801
323,0.8997011811439551
324,0.6968704861331503
325,0.6958876041469885
326,0.5719965035546001
327,0.2949120294061909
328,0.5768718818434446
329,0.6546867007533268
330,0.38350823358850245
331,0.5810239793195962
332,0.5316704982505629
333,0.2665665987043268
334,1.0034990115476339
335,0.8260773037554144
336,0.5521436725255964
337,0.6429560908884924
338,0.5305521439897128
339,0.44290873439676354
340,0.9812254288433251
341,0.40349381897032593
342,0.5202651657862921
343,0.7965437402913448
344,0.8448551814728185
345,0.5020773629919162
346,0.6253609524111098
347,0.6495106869952765
348,0.9675968978590026
349,0.8000225946049938
350,0.8076868214762154
351,0.6160214025344299
352,0.8203916188486082
353,0.6132054474469419
354,0.5926151570807796
355,0.8659552759984527
356,0.5237323759352173
357,0.6937749835322908
358,0.5716063205572915
359,0.797620865884679
360,0.8771494730868277
361,0.7089385355301493
362,0.38673232837653365
363,0.7702391590963027
364,0.7004517790378713
365,0.2101992579684252
366,0.7439948462455388
367,0.47908532691575295
368,0.29838464768420386
369,0.9102230941716959
370,0.6692486367550262
371,0.6871791297106271
372,0.4715842832388514
373,0.5185027270025424
374,0.7389252191936284
375,0.77794558252824
376,0.19154662477588347
377,0.511878565911104
378,0.6901247342408375
379,0.36071642073502175
380,0.5525976236940011
381,0.9109009397020307
382,0.86471279612979
383,0.6149174679919459
384,0.5998119551439157
385,0.717207745320988
386,0.7865583478637189
387,0.6012016334463596
388,0.30854588888830964
389,0.5086043771235946
390,0.8103841341319866
391,0.6598984028113436
392,0.5612845333353598
393,0.6942808488772891
394,0.8640869356445778
395,0.5624100326876184
396,0.3149914014121427
397,0.6478987735708973
398,0.6710116513570773
399,0.6160311733938015
400,0.7113318954512488
401,0.531061441379089
402,0.3506928293877569
403,0.6001347567424472
404,0.48756872850972277
405,0.8487996652477219
406,0.4331061878450945
407,0.35868559253969967
408,0.5565354683132715
409,0.8876647102520289
410,0.9295348743364787
