id,target
250,0.7231240539084162
251,0.6278236782079363
252,0.7722490367354456
253,0.767782517386295
254,0.5249945089765266
255,0.5618297465520787
256,0.48912209330384004
257,0.30541879548706435
258,0.8025887463240626
259,0.33456368406798426
260,0.6928731763056246
261,0.513510007339553
262,0.4638960780635707
263,0.7047406801606284
264,0.4268009790734771
265,0.8472911644956014
266,0.47568464329515625
267,0.9768451682582139
268,0.5637457850322288
269,0.43776078610794444
270,0.7254564105747852
271,0.840590022525575
272,0.64094277110731
273,0.48517710347163884
274,0.49434246317445657
275,0.6941064195654482
276,0.042221736445009705
277,0.8508919181404941
278,0.7958062425959066
279,0.7974757885872189
280,0.5496690616910035
281,0.5780685837669001
282,0.6787152714780484
283,0.26852287483200266
284,0.7557049753677383
285,0.5078915363259341
286,0.624692842605189
287,0.6139186565327459
288,0.794879194413002
289,0.994569497069655
290,0.6612805536660401
291,0.47033719787475664
292,0.7222750406971838
293,0.6850929143645497
294,0.5503533925382321
295,0.8040531088666236
296,0.7260427694533833
297,0.7026567388519827
298,0.7406309202883401
299,0.4145819381266447
300,0.5612953986954277
301,0.7445342347735272
302,0.8753244129049854
303,0.7954608527100687
304,0.6093242541324347
305,0.7359498939185527
306,1.0918605748039318
307,0.8109636391627449
308,0.9363917878241261
309,0.363254338202046
310,0.8171841319902331
311,0.8262680163356038
312,1.0340572891600814
313,0.8157350608340175
314,0.25497791519910057
315,0.3479386054968054
316,0.85004541361093
317,0.8326756908489455
318,0.2598846116254557
319,0.9235292292036634
320,0.6887788014112575
321,0.5790412797039721
322,0.5771504941764413
323,0.9546002695626006
324,0.7944533200221837
325,0.6578476211474504
326,0.3959298278113648
327,0.4915454100234965
328,0.49693343208838375
329,0.7124137740698735
330,0.2563584067314012
331,0.6053538964513965
332,0.3780273327783074
333,0.3060537653638285
334,0.9043904824945399
335,0.7761248790810241
336,0.6410638470163195
337,0.6798091938153276
338,0.8009916504388058
339,0.36766702474085666
340,0.8647303723414472
341,0.3546360515328413
342,0.6525016288834675
343,0.8833701780329752
344,0.9503795006537454
345,0.6840167721846631
346,0.6899883735810673
347,0.6569375425748578
348,0.8025759421295086
349,0.756073789913279
350,0.7584766246053429
351,0.7562091243086674
352,0.5822049568724514
353,0.5944750642051054
354,0.7901404419693016
355,0.8137236152722094
356,0.27304467596481447
357,0.590371996107814
358,0.5926238339385271
359,0.6685530310180303
360,0.9037414049745205
361,0.6411241530276246
362,0.4646784683085803
363,0.9027043890169346
364,0.696622295989092
365,0.05071214321944173
366,0.6899101751731984
367,0.6517376718234547
368,0.2812950364960772
369,0.7983807313664544
370,0.5572431567954432
371,0.8320892438187106
372,0.29004627146346557
373,0.5995387741373293
374,0.844169336029439
375,0.8718960936197324
376,0.3168868245358785
377,0.5446247242951244
378,0.8031675142206668
379,0.44000748557460845
380,0.6344509371253293
381,0.8859414183211193
382,0.7147928012187661
383,1.1136708306891903
384,0.7112152839245679
385,0.7260553175005653
386,0.9348852951114401
387,0.6789414828179781
388,0.06938333663566687
389,0.32828619999160064
390,0.9335660966829753
391,0.4127082590306178
392,0.7523537807529497
393,0.6494010531713196
394,0.7936808224097847
395,0.8257735921558177
396,0.3038831971269849
397,0.5278833333367693
398,0.806353628758095
399,0.7566405729897614
400,0.6540053834480939
401,0.6954585762836116
402,0.34280780908090935
403,0.5488452120216792
404,0.4961918821636743
405,0.8463797921505833
406,0.6828195224476157
407,0.31114143432930297
408,0.48405895694440704
409,0.6721146511349045
410,0.900994694646964
411,0.7637625727083102
412,0.5418227023994204
413,0.8249603624010801
414,0.9134372904822194
415,0.8149551545630354
416,0.6760825685155286
417,0.7065590520335621
418,0.525937416766485
419,0.840443825572203
420,0.7751172668699382
421,0.4574433349649434
422,0.6894138891263492
423,1.2256703091085774
424,0.6038174114819567
425,0.4255041504633813
426,0.44049052102088027
427,0.6268219662675066
428,0.8993856614159327
429,0.2945424815642843
430,0.6415615218882114
431,0.714290782263441
432,0.6731855894339326
433,0.8635856281455446
434,0.9009473206265984
435,0.1902083136331975
436,0.5285936911615007
437,0.526929267138211
438,0.815535633042946
439,0.7003107555089432
440,0.45500249108758595
441,0.4532826467790224
442,0.6613410547745527
443,0.42445637858946567
444,0.7735101550186355
445,0.26539245661295424
446,1.00442439780427
447,0.34105090893135653
448,0.5205274480304175
449,0.6596961956724966
450,-0.07935802017628413
451,0.6769429775663346
452,0.4445537676847911
453,0.3662706539560055
454,0.7146810727001555
455,0.6839154162587839
456,0.6179084507882855
457,0.48085340870356497
458,0.5876933786704421
459,0.7326087209553332
460,0.8391040061951576
461,0.8231015052065686
462,0.5908423866469154
463,0.21338237282066758
464,0.7381371766601745
465,0.8949702018816594
466,0.9136274001259278
467,0.793069002060071
468,1.017085018818624
469,0.39036193267162833
470,0.5235224235646363
471,0.5923888154371406
472,0.6614745920639266
473,0.5606246468899875
474,0.9823922359967173
475,0.5850930717355338
476,0.731557771538145
477,1.06835854974878
478,1.2000537111874934
479,0.77935576978328
480,0.5138962831473473
481,0.5846776913250253
482,0.9923032536554943
483,0.4119713113356316
484,0.6544678681470144
485,0.44861316406515866
486,0.6119335570015211
487,0.6051203564857496
488,0.7559159230934779
489,0.9282147143580917
490,0.5363236113674086
491,0.5363401136907994
492,0.3576651396727791
493,0.8998242509669891
494,0.811842980813235
495,0.45100966308333396
496,0.6687546897984475
497,0.43899927168426206
498,0.3727704827424228
499,0.6435553930160358
500,1.0601835369360018
501,0.7208623209140259
502,0.6493790122498987
503,0.79415936029872
504,0.7835430511827267
505,0.892500403788895
506,0.4966379552796286
507,0.2884437374332039
508,0.6358884301273621
509,0.9000378324481885
510,0.7234963653777075
511,0.7908358842685719
512,0.5663831022456915
513,0.7055629591012892
514,0.4115163715001772
515,0.6535587249175474
516,0.7846406463203427
517,0.3986905788954505
518,0.8424126576063152
519,0.6153897651123621
520,0.34757779227535196
521,0.7519782682267429
522,0.8488478990983547
523,0.5381899418073588
524,0.7315727827268989
525,0.773049911576633
526,0.6300968751880583
527,0.5537075589815572
528,0.6326384937885299
529,0.7352958439666563
530,0.4792012520873233
531,1.2050544555021832
532,0.6758977927980889
533,0.5373052797689174
534,0.5561536765212886
535,0.931972971941341
